source_section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.drug_induced.thiazide_diuretics.risk,长期使用中度风险
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.acromegaly.features,空腹血糖和餐后血糖均升高
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.acromegaly.mechanism,生长激素过多导致胰岛素抵抗
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.acromegaly.prevalence,肢端肥大症患者中25-50%
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.cushings_syndrome.mechanism,皮质醇过多导致胰岛素抵抗
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.cushings_syndrome.prevalence,库欣综合征患者中75-80%
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.cushings_syndrome.reversibility,治疗原发病后可能改善
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.hyperthyroidism.features,血糖波动大
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.hyperthyroidism.mechanism,甲状腺激素增加糖异生
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.hyperthyroidism.prevalence,甲亢患者中2-3%
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.pheochromocytoma.features,多为可逆性
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.pheochromocytoma.mechanism,儿茶酚胺抑制胰岛素分泌
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.endocrine_disorders.pheochromocytoma.prevalence,嗜铬细胞瘤患者中40-50%
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.chronic_pancreatitis.features,胰酶分泌不足; 脂肪泻; 胰岛素缺乏; 胰高血糖素缺乏
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.chronic_pancreatitis.mechanism,胰腺外分泌和内分泌功能同时受损
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.chronic_pancreatitis.prevalence,慢性胰腺炎患者中80%
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.cystic_fibrosis.features,胰岛素不足为主
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.cystic_fibrosis.mechanism,胰腺纤维化和胰岛功能受损
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.cystic_fibrosis.prevalence,CF患者中20-50%
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.pancreatectomy.characteristics,脆性糖尿病，易发生低血糖
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.pancreatectomy.partial_pancreatectomy,发生率取决于切除范围
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.pancreatectomy.total_pancreatectomy,100%发生糖尿病
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.pancreatic_cancer.mechanism,胰岛β细胞破坏
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.pancreatic_cancer.prevalence,胰腺癌患者中50-80%
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,classification.pancreatic_disease.pancreatic_cancer.prognosis,通常预后不良
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,description,由于胰腺疾病、内分泌疾病、药物或其他疾病引起的糖尿病
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,diagnosis.clinical_approach,详细病史和用药史; 体格检查寻找原发病证据; 实验室检查排除其他类型糖尿病; 影像学检查评估胰腺结构
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,diagnosis.differential_diagnosis,1型糖尿病; 2型糖尿病; MODY; 妊娠糖尿病
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,icd10,E13
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.general_principles,治疗或去除潜在病因; 个体化血糖管理; 处理相关并发症; 长期随访监测
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.specific_management.drug_induced_diabetes.dose_adjustment,如必须继续使用，考虑剂量调整
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.specific_management.drug_induced_diabetes.medication_review,评估是否可以停药或换药
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.specific_management.endocrine_diabetes.temporary_management,血糖管理可能是暂时性的
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.specific_management.endocrine_diabetes.treat_primary_condition,治疗原发内分泌疾病
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.specific_management.pancreatic_diabetes.enzyme_replacement,胰酶替代治疗
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.specific_management.pancreatic_diabetes.insulin_therapy,通常需要胰岛素治疗
diabetes_entities,DM_005,继发性糖尿病,Secondary Diabetes Mellitus,disease,继发性内分泌疾病,treatment.specific_management.pancreatic_diabetes.nutritional_support,营养支持
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,adverse_effects.common,胃肠道反应（恶心、腹泻、腹痛）; 金属味觉; 食欲减退
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,adverse_effects.serious,乳酸酸中毒（罕见但严重）; 维生素B12缺乏（长期使用）
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,atc_code,A10BA02
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,clinical_efficacy.cardiovascular_benefits,降低心血管事件风险
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,clinical_efficacy.fasting_glucose_reduction,2.5-3.5 mmol/L
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,clinical_efficacy.hba1c_reduction,1.0-1.5%
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,clinical_efficacy.weight_effect,体重减轻或保持不变
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,contraindications.absolute,eGFR <30 mL/min/1.73m²; 急性或慢性代谢性酸中毒; 严重心力衰竭; 严重肝功能不全; 严重感染或脱水
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,contraindications.relative,eGFR 30-45 mL/min/1.73m²（需谨慎使用）; 造影剂使用前后; 酗酒
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,description,通过减少肝糖生成和改善胰岛素敏感性降低血糖的一线口服降糖药
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,dosing.extended_release,500-2000mg 每晚一次
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,dosing.maximum_dose,2550mg/天，分2-3次服用
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,dosing.starting_dose,500mg 每日1-2次或850mg 每日1次
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,dosing.titration,每周增加500mg，根据耐受性
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,indications.additional,糖尿病前期（部分指南推荐）; PCOS相关胰岛素抵抗; 妊娠糖尿病（部分地区）
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,indications.primary,2型糖尿病一线治疗
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,mechanism_of_action.molecular_targets,AMP激活的蛋白激酶（AMPK）; 线粒体复合物I; 肝脏PEPCK酶
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,mechanism_of_action.primary_mechanisms,抑制肝脏葡萄糖生成; 增加胰岛素敏感性; 减少肠道葡萄糖吸收
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,pharmacokinetics.bioavailability,50-60%
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,pharmacokinetics.excretion,90%经肾脏原型排出
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,pharmacokinetics.food_effect,与食物同服减少胃肠道副作用
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,pharmacokinetics.half_life,4-9小时
diabetes_medications,DM_MED_001,二甲双胍,Metformin,medication,双胍类降糖药,pharmacokinetics.metabolism,不经肝脏代谢
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,advantages,降糖效果确切; 价格便宜; 使用经验丰富; 可用于肾功能不全患者
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,adverse_effects.common,低血糖（最重要）; 体重增加; 皮疹
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,adverse_effects.rare,血液系统异常; 肝功能异常; SIADH综合征
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,clinical_efficacy.durability,β细胞功能衰减时效果下降
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,clinical_efficacy.hba1c_reduction,1.0-1.5%
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,clinical_efficacy.onset,数周内达到最大效果
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,contraindications,1型糖尿病; 糖尿病酮症酸中毒; 严重肝肾功能不全; 磺胺类药物过敏
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,description,通过刺激胰岛β细胞分泌胰岛素降低血糖的口服降糖药
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,disadvantages,低血糖风险; 体重增加; 继发性失效; 心血管安全性争议
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glibenclamide.duration,24小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glibenclamide.half_life,10小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glibenclamide.name,格列本脲
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glibenclamide.starting_dose,2.5mg 每日1次
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.gliclazide.duration,24小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.gliclazide.half_life,12小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.gliclazide.name,格列齐特
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.gliclazide.starting_dose,40mg 每日1-2次
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glimepiride.duration,24小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glimepiride.half_life,9小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glimepiride.name,格列美脲
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glimepiride.starting_dose,1mg 每日1次
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glipizide.duration,12-24小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glipizide.half_life,4小时
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glipizide.name,格列吡嗪
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,drug_examples.second_generation.glipizide.starting_dose,5mg 每日1-2次
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,mechanism_of_action.primary_mechanism,关闭β细胞膜上ATP敏感性钾离子通道，促进胰岛素分泌
diabetes_medications,DM_MED_002,磺脲类药物,Sulfonylureas,medication,促胰岛素分泌药,mechanism_of_action.target,胰岛β细胞SUR1受体
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,advantages,低血糖风险小; 体重中性; 耐受性好; 可与多种药物联用
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,adverse_effects.common,上呼吸道感染; 头痛; 胃肠道不适
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,adverse_effects.serious_rare,急性胰腺炎（罕见）; 严重关节痛; 大疱性类天疱疮（极罕见）
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,clinical_efficacy.hba1c_reduction,0.5-0.8%
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,clinical_efficacy.hypoglycemia_risk,低（单独使用时）
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,clinical_efficacy.weight_effect,体重中性
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,description,通过抑制DPP-4酶，增加内源性GLP-1和GIP水平，以葡萄糖依赖性方式降血糖
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,disadvantages,降糖效果中等; 价格相对昂贵; 长期安全性数据有限
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.linagliptin.dosing,5mg 每日1次
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.linagliptin.excretion,主要经胆汁排泄
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.linagliptin.half_life,12小时
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.linagliptin.name,利格列汀
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.saxagliptin.cyp3a4,CYP3A4底物，注意药物相互作用
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.saxagliptin.dosing,5mg 每日1次
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.saxagliptin.half_life,7小时
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.saxagliptin.name,沙格列汀
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.sitagliptin.dosing,100mg 每日1次
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.sitagliptin.half_life,12小时
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.sitagliptin.name,西格列汀
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.sitagliptin.renal_adjustment,肾功能不全需减量
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.vildagliptin.dosing,50mg 每日2次
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.vildagliptin.half_life,3小时
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.vildagliptin.hepatic_monitoring,需监测肝功能
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,drug_examples.vildagliptin.name,维格列汀
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,mechanism_of_action.glucose_dependent,仅在高血糖状态下发挥作用，低血糖风险小
diabetes_medications,DM_MED_003,DPP-4抑制剂,DPP-4 Inhibitors,medication,肠促胰素相关药物,mechanism_of_action.primary_mechanism,抑制二肽基肽酶-4（DPP-4），延长GLP-1和GIP的半衰期
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,adverse_effects.common,泌尿生殖系统感染; 多尿; 脱水
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,adverse_effects.serious,糖尿病酮症酸中毒（罕见）; Fournier坏疽（极罕见）; 下肢截肢风险（卡格列净）
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,cardiovascular_renal_benefits.mechanisms,可能与利尿、改善心脏代谢、直接器官保护有关
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,cardiovascular_renal_benefits.proven_benefits,降低心血管死亡; 降低心力衰竭住院; 延缓肾功能下降; 降低肾病进展
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,clinical_efficacy.bp_reduction,收缩压下降3-6mmHg
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,clinical_efficacy.cv_benefits,降低主要不良心血管事件
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,clinical_efficacy.hba1c_reduction,0.7-1.0%
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,clinical_efficacy.weight_reduction,2-3kg
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,contraindications,1型糖尿病（除特殊适应症）; 严重肾功能不全（eGFR <30）; 透析; 严重肝功能不全
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,description,通过抑制肾脏SGLT-2，增加尿糖排泄，同时具有心肾保护作用
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.canagliflozin.amputation_risk,下肢截肢风险轻度增加
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.canagliflozin.bone_effects,骨折风险可能增加
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.canagliflozin.dosing,100-300mg 每日1次
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.canagliflozin.name,卡格列净
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.dapagliflozin.ckd_indication,慢性肾病适应症
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.dapagliflozin.dosing,5-10mg 每日1次
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.dapagliflozin.heart_failure,心力衰竭适应症
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.dapagliflozin.name,达格列净
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.empagliflozin.cv_outcome,EMPA-REG OUTCOME研究证实心血管获益
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.empagliflozin.dosing,10-25mg 每日1次
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.empagliflozin.name,恩格列净
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,drug_examples.empagliflozin.renal_benefits,显著肾脏保护作用
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,mechanism_of_action.additional_effects,利尿作用; 血压下降; 体重减轻
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,mechanism_of_action.glucose_excretion,每天增加60-120g葡萄糖从尿液排出
diabetes_medications,DM_MED_004,SGLT-2抑制剂,SGLT-2 Inhibitors,medication,钠-葡萄糖共转运蛋白抑制剂,mechanism_of_action.primary_mechanism,抑制肾脏近曲小管SGLT-2，阻止葡萄糖重吸收
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,advantages,强效降糖; 显著减重; 低血糖风险小; 心血管保护作用; 可能保护β细胞功能
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,adverse_effects.common,恶心、呕吐; 腹泻; 食欲减退; 注射部位反应
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,adverse_effects.serious_rare,急性胰腺炎; 胆囊疾病; 甲状腺髓样癌（理论风险）
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,clinical_efficacy.cv_benefits,降低主要不良心血管事件（部分药物）
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,clinical_efficacy.hba1c_reduction,0.8-1.5%
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,clinical_efficacy.weight_reduction,2-7kg
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,contraindications,1型糖尿病; 糖尿病酮症酸中毒; 严重胃肠道疾病; 个人或家族甲状腺髓样癌病史; 多发性内分泌腺瘤病2型
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,description,模拟内源性GLP-1作用，以葡萄糖依赖性方式降糖，同时具有减重和心血管保护作用
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,disadvantages,注射给药; 胃肠道副作用; 价格昂贵
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.dulaglutide.convenience,预充注射笔
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.dulaglutide.dosing,0.75-1.5mg 每周1次
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.dulaglutide.name,度拉糖肽
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.liraglutide.cv_outcome,LEADER研究证实心血管获益
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.liraglutide.dosing,0.6-1.8mg 每日1次
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.liraglutide.name,利拉鲁肽
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.liraglutide.weight_indication,3.0mg用于减重
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.semaglutide.dosing,0.25-1.0mg 每周1次
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.semaglutide.efficacy,降糖和减重效果最强
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.semaglutide.name,司美格鲁肽
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.long_acting.semaglutide.oral_form,口服制剂可用
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.short_acting.exenatide.dosing,5-10μg 每日2次，餐前60分钟内
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.short_acting.exenatide.half_life,2.4小时
