section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value,evidence_source,source_file
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,laboratory_findings.alkaline_phosphatase,可升高，反映骨转换增加,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,imaging_studies.bone_density.dexa_scan,骨密度降低,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,imaging_studies.bone_density.preferred_sites,腰椎; 股骨颈; 前臂远端,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,imaging_studies.bone_density.t_score,T评分 < -2.5提示骨质疏松,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,treatment.surgical_treatment.indications,有症状的原发性甲旁亢; 无症状但符合手术指征; 血钙 >2.85mmol/L; 年龄 <50岁; 骨密度T评分 < -2.5; 肾功能减退(eGFR<60); 24小时尿钙 >10mmol,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,treatment.medical_management.bisphosphonates.indication,骨质疏松症,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,treatment.medical_management.monitoring,血钙、磷、PTH每3-6个月; 骨密度每1-2年; 肾功能每年; 影像学评估,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,complications.chronic.osteoporosis,骨质疏松性骨折,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_001,原发性甲状旁腺功能亢进症,,endocrine_disorder,parathyroid_disease,prognosis.bone_recovery,骨密度术后1-2年明显改善,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_003,假性甲状旁腺功能减退症,,genetic_disorder,parathyroid_disease,classification.type_1a.aho_features,Albright遗传性骨营养不良,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_003,假性甲状旁腺功能减退症,,genetic_disorder,parathyroid_disease,clinical_manifestations.aho_phenotype.subcutaneous_ossification,皮下骨化,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_003,假性甲状旁腺功能减退症,,genetic_disorder,parathyroid_disease,treatment.calcium_phosphate_management.calcitriol,骨化三醇 0.5-3μg/日,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
parathyroid_calcium_entities,PTH_003,假性甲状旁腺功能减退症,,genetic_disorder,parathyroid_disease,monitoring.clinical,生长发育评估; 神经发育评估; 心血管检查; 骨密度检测,Endocrine Society Clinical Practice Guidelines,parathyroid_calcium_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,pathophysiology.growth_effects.linear_growth,骨骺软骨增殖,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,pathophysiology.deficiency_consequences.bone_maturation,骨龄延迟,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,clinical_manifestations.metabolic_manifestations.reduced_bone_density,骨密度降低,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,diagnostic_evaluation.auxological_assessment.bone_age,骨龄测定,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,diagnostic_evaluation.imaging_studies.bone_age.findings,骨龄明显延迟,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,treatment.growth_hormone_therapy.indications,确诊GH缺乏; 生长速度<4cm/年; 骨龄明显延迟; IGF-1持续低水平,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,treatment.growth_hormone_therapy.monitoring.bone_age,每年评估骨龄进展,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,monitoring_and_follow_up.laboratory_monitoring,IGF-1每6个月; 甲状腺功能每年; 糖化血红蛋白; 骨代谢标志物,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,monitoring_and_follow_up.imaging_follow_up,骨龄每年; 垂体MRI(如有指征); 脊柱X线(监测侧弯),Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_001,儿童生长激素缺乏症,,endocrine_disorder,pediatric_endocrine_disease,complications.untreated_consequences,成人矮小症; 心理社会问题; 代谢异常; 骨质疏松; 心血管风险增加,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_002,儿童甲状腺疾病,,endocrine_disorder,pediatric_endocrine_disease,clinical_manifestations.congenital_hypothyroidism.later_manifestations,生长发育迟缓; 智力发育障碍; 骨龄延迟; 牙齿萌出延迟,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_002,儿童甲状腺疾病,,endocrine_disorder,pediatric_endocrine_disease,clinical_manifestations.acquired_hypothyroidism.growth_effects,生长速度减慢; 青春期延迟; 骨龄延迟,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_002,儿童甲状腺疾病,,endocrine_disorder,pediatric_endocrine_disease,monitoring.growth_development,身高体重每3个月; 头围(婴儿); 骨龄评估; 智力发育评估,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_004,儿童性早熟,,endocrine_disorder,pediatric_endocrine_disease,clinical_manifestations.growth_patterns.advanced_bone_age,骨龄超前,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_004,儿童性早熟,,endocrine_disorder,pediatric_endocrine_disease,clinical_manifestations.growth_patterns.early_epiphyseal_fusion,骨骺过早闭合,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_004,儿童性早熟,,endocrine_disorder,pediatric_endocrine_disease,diagnostic_evaluation.imaging_studies.bone_age.finding,骨龄超前>2年,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_004,儿童性早熟,,endocrine_disorder,pediatric_endocrine_disease,treatment.central_precocious_puberty.monitoring.side_effects,骨密度、情绪变化,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_004,儿童性早熟,,endocrine_disorder,pediatric_endocrine_disease,monitoring_and_follow_up.treatment_response,第二性征进展; 生长速度; 骨龄进展; 激素水平,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_004,儿童性早熟,,endocrine_disorder,pediatric_endocrine_disease,monitoring_and_follow_up.side_effects_monitoring,骨密度(DXA); 情绪行为变化; 注射部位反应; 体重变化,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
pediatric_endocrine_entities,PED_004,儿童性早熟,,endocrine_disorder,pediatric_endocrine_disease,monitoring_and_follow_up.long_term_outcomes,最终身高; 生育能力; 心理社会适应; 骨健康,Endocrine Society Clinical Practice Guidelines,pediatric_endocrine_entities.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,hashimoto_thyroiditis_relationships.target_diseases.bone_metabolism.osteoporosis.relationship_type,继发性关联,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,hashimoto_thyroiditis_relationships.target_diseases.bone_metabolism.osteoporosis.mechanism,长期甲状腺激素替代治疗影响骨代谢,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,addison_disease_relationships.target_diseases.gonadal_dysfunction.primary_hypogonadism.impact,加重骨质疏松和代谢异常,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,systemic_lupus_relationships.target_diseases.bone_endocrine.osteoporosis.relationship_type,多因素,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,systemic_lupus_relationships.target_diseases.bone_endocrine.osteoporosis.mechanisms,疾病本身的炎症; 糖皮质激素治疗; 维生素D缺乏; 性激素缺乏,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,rheumatoid_arthritis_relationships.target_diseases.bone_metabolism.osteoporosis.relationship_type,多重机制,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,rheumatoid_arthritis_relationships.target_diseases.bone_metabolism.osteoporosis.prevalence,30-50%的RA患者,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,rheumatoid_arthritis_relationships.target_diseases.bone_metabolism.osteoporosis.mechanisms,炎性细胞因子影响骨重建; 糖皮质激素治疗; 活动受限; 维生素D缺乏,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,sjogren_syndrome_relationships.target_diseases.bone_health.osteoporosis.relationship_type,多因素,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,sjogren_syndrome_relationships.target_diseases.bone_health.osteoporosis.mechanisms,慢性炎症; 维生素D吸收不良; 激素缺乏,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.description,骨代谢疾病与内分泌系统的复杂相互作用关系,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_1_diabetes.prevalence,1型糖尿病患者骨密度降低风险增加2-4倍,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_1_diabetes.mechanisms,胰岛素缺乏影响成骨细胞功能; IGF-1水平下降影响骨形成; 高血糖产生糖基化终产物损伤骨基质; 慢性炎症状态影响骨重建,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_1_diabetes.clinical_implications,年轻患者也需要骨密度筛查; 血糖控制对骨健康至关重要; 骨折愈合可能延迟,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_1_diabetes.bone_disease_patterns.osteoporosis,主要表现为骨质疏松,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_1_diabetes.bone_disease_patterns.fracture_sites,椎体、髋部骨折风险增加,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_2_diabetes.paradox,骨密度可正常或增加但骨折风险仍增加,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_2_diabetes.mechanisms,骨质量下降（微结构损伤）; 糖基化终产物影响胶原交联; 跌倒风险增加; 某些降糖药物影响骨代谢,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_2_diabetes.drug_considerations.thiazolidinediones,噻唑烷二酮类增加骨折风险,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_2_diabetes.drug_considerations.sglt2_inhibitors,SGLT2抑制剂可能影响骨代谢,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.diabetes_mellitus.type_2_diabetes.drug_considerations.insulin,胰岛素有益于骨健康,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
rheumatic_endocrine_relationships,disease_relationship_matrix,disease relationship matrix,,,,bone_metabolism_endocrine_relationships.target_diseases.thyroid_disorders.hyperthyroidism.prevalence,甲亢患者骨质疏松发病率增加5-10倍,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,rheumatic_endocrine_relationships.csv
