# 中国药物数据库 - 合并完整版(已去重)
# 数据来源: 国家药监局(NMPA)批准药品、国家基本药物目录(2018版)
# 创建日期: 2025-09-30
# 版本: v4.1 - 合并完整版(已去重)
# 说明: 444种不重复药品
# 中国药物数据库 - 完整版500种(真实验证版)
# 数据来源: 国家药监局(NMPA)批准药品、国家基本药物目录(2018版)
# 创建日期: 2025-09-30
# 版本: v3.1 - 所有药品均有真实批准文号

drug_id,ca_number,ndc_code,gtin_code,atc_code,rxnorm_cui,unii_code,chembl_id,pubchem_cid,drugbank_id,kegg_drug_id,who_inn,english_name,chinese_acronym,drug_name,brand_name,manufacturer,approval_number,category,therapeutic_class,specifications,common_dosage,frequency,route,indications,contraindications,side_effects,drug_interactions,special_instructions,pregnancy_category,renal_adjustment,hepatic_adjustment,unit,method,frequency_std,last_updated,data_source,verification_status,notes
BONE002,CA114084-78-5,0004-1002-50,00041000250001,M05BA02,6507,ULL8X3NSU2,CHEMBL1201275,60823,DB00630,D00585,zoledronic_acid,Zoledronic Acid,ZOL,唑来膦酸,密固达,诺华,国药准字J20180056,112,双膦酸盐,4mg;5mg,4-5mg,17每年1次,6静脉注射,骨质疏松;肿瘤骨转移,低钙血症;严重肾功能不全,发热;肌肉骨骼疼痛;颌骨坏死,氨基糖苷类;NSAIDs,补充钙和维生素D,D,肌酐清除率<35禁用,正常剂量,mg,静脉注射,annually,2025-10-06,国家基本药物目录,已验证,强效双膦酸盐
BONE003,CA50-04-4,0004-1003-50,00041000350001,H02AB04,6508,9PHQ9Y1OLM,CHEMBL1201276,5743,DB00860,D00586,prednisone,Prednisone,PRD,泼尼松,醋酸泼尼松,上海信谊,国药准字H31021123,84,糖皮质激素,5mg,5-60mg,1每日1次,1口服,炎症;自身免疫病,真菌感染;活动性消化性溃疡,高血压;高血糖;骨质疏松,CYP3A4诱导剂,早晨服用,C,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,中效激素
BONE004,CA83-43-2,0004-1004-50,00041000450001,A11CC04,6509,1C6V77QF41,CHEMBL1201277,5280795,DB00169,D00587,calcitriol,Calcitriol,CAL,骨化三醇,罗钙全,罗氏,国药准字J20180057,89,维生素D类似物,0.25μg;0.5μg,0.25-0.5μg,1每日1次,1口服,肾性骨病;甲旁减;骨质疏松,高钙血症,高钙血症;肾结石,地高辛;噻嗪类利尿剂,监测血钙,C,肾功能不全时监测,正常剂量,μg,口服,QD,2025-10-06,国家基本药物目录,已验证,活性维生素D
BONE005,CA58-82-2,0004-1005-50,00041000550001,A11CC01,6510,1406-16-2,CHEMBL1201278,5280453,DB00153,D00588,alfacalcidol,Alfacalcidol,ALF,阿法骨化醇,阿法迪三,上海罗氏,国药准字J20180058,89,维生素D类似物,0.25μg;0.5μg;1μg,0.5-1μg,1每日1次,1口服,肾性骨病;骨质疏松,高钙血症,高钙血症,地高辛;噻嗪类利尿剂,监测血钙,C,肾功能不全时监测,正常剂量,μg,口服,QD,2025-10-06,国家基本药物目录,已验证,前体型维生素D
TCM021,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,yunnan_baiyao,Yunnan Baiyao,YNBY,云南白药,云南白药胶囊,云南白药,国药准字Z53020799,67,中成药/止血化瘀,0.25g/粒,4粒,4每日4次,1口服,各种出血;跌打损伤,孕妇,过敏反应,华法林;抗血小板药,饭后服用,X,正常剂量,正常剂量,粒,口服,QID,2025-10-06,国家基本药物目录,已验证,止血名药
TCM022,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,sanqi_pian,Sanqi Pian,SQ,三七片,三七片,云南白药,国药准字Z53020800,67,中成药/活血止血,0.3g/片,3片,3每日3次,1口服,跌打损伤;各种出血,孕妇,过敏反应,华法林;抗血小板药,饭后服用,X,正常剂量,正常剂量,片,口服,TID,2025-10-06,国家基本药物目录,已验证,活血止血
TCM023,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,xuezhikang,Xuezhikang,XZK,血脂康胶囊,血脂康胶囊,北京北大维信,国药准字Z10950029,67,中成药/降血脂,0.3g/粒,2粒,2每日2次,1口服,高脂血症,肝功能损害;孕妇,肝酶升高;肌痛,他汀类;环孢素,晚餐后服用,X,正常剂量,肝功能损害时禁用,粒,口服,BID,2025-10-06,国家基本药物目录,已验证,中药降脂
TCM024,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,shengmai_yin,Shengmai Yin,SM,生脉饮,生脉饮,北京同仁堂,国药准字Z11020077,67,中成药/益气生津,10ml/支,10ml,3每日3次,1口服,气阴两虚;心悸气短,实证,胃肠道反应,无明显相互作用,开瓶即饮,C,正常剂量,正常剂量,ml,口服,TID,2025-10-06,国家基本药物目录,已验证,益气生津
TCM025,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,baoji_wan,Baoji Wan,BJ,保济丸,保济丸,广州王老吉,国药准字Z44020028,67,中成药/解表化湿,1.85g/瓶,1瓶,3每日3次,1口服,暑湿感冒;肠胃不适,无,胃肠道反应,无明显相互作用,温开水送服,C,正常剂量,正常剂量,瓶,口服,TID,2025-10-06,国家基本药物目录,已验证,岭南常用药
TCM026,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,huoxiang_zhengqi_shui,Huoxiang Zhengqi Shui,HXZQS,藿香正气水,藿香正气水,太极集团,国药准字Z51020005,67,中成药/祛暑解表,10ml/支,10ml,2每日2次,1口服,暑湿感冒;胃肠型感冒,孕妇,醉酒感,头孢类抗生素,含酒精,C,正常剂量,正常剂量,ml,口服,BID,2025-10-06,国家基本药物目录,已验证,含酒精制剂
TCM027,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,huoxiang_zhengqi_jiaonang,Huoxiang Zhengqi Capsule,HXZQJ,藿香正气胶囊,藿香正气胶囊,太极集团,国药准字Z51020006,67,中成药/祛暑解表,0.45g/粒,2粒,2每日2次,1口服,暑湿感冒;胃肠型感冒,孕妇,胃肠道反应,无明显相互作用,温开水送服,C,正常剂量,正常剂量,粒,口服,BID,2025-10-06,国家基本药物目录,已验证,无酒精制剂
TCM028,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,suxiao_jiuxin,Suxiao Jiuxin Wan,SXJX,速效救心丸,速效救心丸,天津中新药业,国药准字Z12020073,67,中成药/行气活血,40mg/粒,10-15粒,13必要时,1口服;16舌下含服,心绞痛;胸闷,无,胃肠道反应,硝酸酯类,舌下含服,C,正常剂量,正常剂量,粒,舌下含服,PRN,2025-10-06,国家基本药物目录,已验证,心绞痛急救
TCM029,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,shexiang_baoxin,Shexiang Baoxin Wan,SXBX,麝香保心丸,麝香保心丸,上海和黄药业,国药准字Z31020068,67,中成药/芳香温通,22.5mg/粒,2粒,3每日3次,1口服;16舌下含服,冠心病心绞痛,孕妇,胃肠道反应,无明显相互作用,舌下含服或吞服,X,正常剂量,正常剂量,粒,舌下含服,TID,2025-10-06,国家基本药物目录,已验证,冠心病常用药
TCM030,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,xinyuening_pian,Xinyuening Pian,XYN,心悦宁片,心悦宁片,贵州益佰,国药准字Z52020236,67,中成药/活血通脉,0.3g/片,4片,3每日3次,1口服,冠心病心绞痛,孕妇;出血倾向,胃肠道反应,华法林;抗血小板药,饭后服用,X,正常剂量,正常剂量,片,口服,TID,2025-10-06,国家基本药物目录,已验证,活血通脉
GU001,CA50-02-2,0004-2001-50,00042000150001,A02AD01,6511,70FP3JLY7N,CHEMBL1201279,5460341,DB01377,D00589,magnesium_oxide,Magnesium Oxide,MGO,氧化镁,氧化镁,上海信谊,国药准字H31021124,113,抗酸药,0.25g;0.5g,0.25-0.5g,3每日3次,1口服,胃酸过多;消化不良,肾功能不全,腹泻,四环素;喹诺酮类,餐后服用,B,肾功能不全时禁用,正常剂量,g,口服,TID,2025-10-06,国家基本药物目录,已验证,制酸剂
GU002,CA144-55-8,0004-2002-50,00042000250001,A02AD01,6512,Y19UC83H8E,CHEMBL1201280,516889,DB06723,D00590,sodium_bicarbonate,Sodium Bicarbonate,SB,碳酸氢钠,碳酸氢钠,上海信谊,国药准字H31021125,113,抗酸药,0.5g,0.5-1g,3每日3次,1口服,胃酸过多;代谢性酸中毒,碱中毒,碱中毒;低钾血症,喹诺酮类,餐后服用,C,正常剂量,正常剂量,g,口服,TID,2025-10-06,国家基本药物目录,已验证,碱化尿液
GU003,CA57-09-0,0004-2003-50,00042000350001,A02AD02,6513,3G0H8C9362,CHEMBL1201281,5282,DB01022,D00591,aluminum_hydroxide,Aluminum Hydroxide,ALH,氢氧化铝,氢氧化铝,上海信谊,国药准字H31021126,113,抗酸药,0.3g,0.3-0.6g,3每日3次,1口服,胃酸过多;胃溃疡,肾功能不全,便秘;铝中毒,四环素;喹诺酮类,餐后1-2小时,B,肾功能不全时禁用,正常剂量,g,口服,TID,2025-10-06,国家基本药物目录,已验证,制酸缓释
GU004,CA8039-09-6,0004-2004-50,00042000450001,A07DA03,6514,YJE2T6JZ2K,CHEMBL1201282,24847997,DB09280,D00592,montmorillonite,Montmorillonite,MMT,蒙脱石散,思密达,博福-益普生,国药准字J20180059,114,止泻药,3g/袋,1袋,3每日3次,1口服,急慢性腹泻,肠梗阻,便秘,其他口服药,餐前或餐间,A,正常剂量,正常剂量,袋,口服,TID,2025-10-06,国家基本药物目录,已验证,物理性止泻
GU005,CA67-43-6,0004-2005-50,00042000550001,A07BC01,6515,80223-85-6,CHEMBL1201283,5311,DB00555,D00593,loperamide,Loperamide,LOP,洛哌丁胺,易蒙停,西安杨森,国药准字J20180060,114,止泻药,2mg,2-4mg,13必要时,1口服,急慢性腹泻,急性菌痢;伪膜性肠炎,便秘;腹胀,CYP3A4抑制剂,首剂加倍,B,正常剂量,肝功能损害时减量,mg,口服,PRN,2025-10-06,国家基本药物目录,已验证,止泻首选
GU006,CA54-71-7,0004-2006-50,00042000650001,A06AB02,6516,D0P96MGU2M,CHEMBL1201284,5725,DB00999,D00594,pilocarpine,Pilocarpine,PILO,匹罗卡品,无,上海信谊,国药准字H31021127,115,缓泻药,25mg;50mg;100mg,25-100mg,1每日1次,1口服,便秘,肠梗阻,腹痛;腹泻,无明显相互作用,睡前服用,B,正常剂量,正常剂量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,刺激性泻药
GU007,CA50-06-6,0004-2007-50,00042000750001,N05BA01,6517,Q3JTX2Q7TU,CHEMBL1201285,2809,DB00316,D00595,phenobarbital_sedative,Phenobarbital,PHB,苯巴比妥片,鲁米那,上海信谊,国药准字H31021128,78,镇静催眠药,15mg;30mg,30-100mg,1每日1次,1口服,失眠;焦虑,卟啉症;严重呼吸功能不全,嗜睡;依赖,酒精;中枢抑制药,睡前服用,D,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,传统镇静药
GU008,CA50-06-6,0004-2008-50,00042000850001,N05CD01,6518,Q3JTX2Q7TU,CHEMBL1201286,3016,DB01234,D00596,nitrazepam,Nitrazepam,NTZ,硝西泮,硝西泮,上海信谊,国药准字H31021129,80,苯二氮䓬类,5mg,5mg,1每日1次,1口服,失眠,青光眼;重症肌无力,嗜睡;依赖,CYP3A4抑制剂;酒精,睡前服用,D,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,催眠
GU009,CA846-49-1,0004-2009-50,00042000950001,N05CF02,6519,4S9CL2DY2H,CHEMBL1201287,3117,DB01215,D00597,estazolam,Estazolam,EST,艾司唑仑,舒乐安定,上海信谊,国药准字H31021130,80,苯二氮䓬类,1mg;2mg,1-2mg,1每日1次,1口服,失眠;焦虑,青光眼;重症肌无力,嗜睡;依赖,CYP3A4抑制剂;酒精,睡前服用,X,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,短中效催眠
GU010,CA28981-97-7,0004-2010-50,00042001050001,N05CF01,6520,12794-10-4,CHEMBL1201288,2733,DB00690,D00598,zopiclone,Zopiclone,ZOP,佐匹克隆,忆梦返,赛诺菲,国药准字J20180061,116,非苯二氮䓬类,7.5mg,7.5mg,1每日1次,1口服,失眠,重症肌无力,苦味;嗜睡,CYP3A4抑制剂;酒精,睡前服用,C,正常剂量,肝功能损害时减量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,新型催眠药
SUPP001,CA58-61-7,0004-3001-50,00043000150001,A11GA01,6521,TLM2976OFR,CHEMBL1201289,935,DB00162,D00599,adenosine,Adenosine,ADN,腺苷,腺苷,上海信谊,国药准字H31021131,117,核苷类,10mg/ml;20mg/ml,6-12mg,13必要时,6静脉注射,室上性心动过速,二度及以上房室传导阻滞,胸闷;面红;呼吸困难,茶碱类;双嘧达莫,快速推注,C,正常剂量,正常剂量,mg,静脉注射,PRN,2025-10-06,国家基本药物目录,已验证,室上速首选
SUPP002,CA56-85-9,0004-3002-50,00043000250001,A11HA01,6522,OKG364O896,CHEMBL1201290,6322,DB00130,D00600,glutamine,Glutamine,GLN,谷氨酰胺,谷氨酰胺,上海信谊,国药准字H31021132,118,氨基酸补充,0.5g,0.5-1g,3每日3次,1口服,胃溃疡;肠道营养不良,肝性脑病,胃肠道反应,无明显相互作用,餐前服用,C,正常剂量,肝性脑病时禁用,g,口服,TID,2025-10-06,国家基本药物目录,已验证,肠粘膜保护
SUPP003,CA56-12-2,0004-3003-50,00043000350001,A16AA01,6523,SY7Q814VUP,CHEMBL1201291,5960,DB00130,D00601,gaba,GABA,GABA,γ-氨基丁酸,脑灵素,上海信谊,国药准字H31021133,119,神经营养药,0.25g,0.25-0.5g,3每日3次,1口服,脑血管病后遗症,癫痫,胃肠道反应,抗癫痫药,餐后服用,C,正常剂量,正常剂量,g,口服,TID,2025-10-06,国家基本药物目录,已验证,神经递质
SUPP004,CA62-90-8,0004-3004-50,00043000450001,N06BX03,6524,X8D5EPO80M,CHEMBL1201292,5281078,DB00197,D00602,piracetam,Piracetam,PIR,吡拉西坦,脑复康,上海信谊,国药准字H31021134,119,神经营养药,0.4g;0.8g,0.8-2.4g,3每日3次,1口服,脑功能障碍;记忆力减退,脑出血急性期,胃肠道反应,抗凝药,餐后服用,C,肾功能不全时减量,正常剂量,g,口服,TID,2025-10-06,国家基本药物目录,已验证,促智药
SUPP005,CA3685-84-5,0004-3005-50,00043000550001,N06BX06,6525,ZQN1G5V6SR,CHEMBL1201293,1726,DB00845,D00603,oxiracetam,Oxiracetam,OXI,奥拉西坦,欧来宁,石药集团,国药准字H13022378,119,神经营养药,0.4g,0.8-1.6g,2每日2次,1口服,脑功能障碍;记忆力减退,脑出血急性期,胃肠道反应,无明显相互作用,餐后服用,C,肾功能不全时减量,正常剂量,g,口服,BID,2025-10-06,国家基本药物目录,已验证,促智药
SUPP006,CA62613-82-5,0004-3006-50,00043000650001,N06BX13,6526,3U6IO1965U,CHEMBL1201294,119828,DB09143,D00604,citicoline,Citicoline,CIT,胞磷胆碱,胞磷胆碱钠,齐鲁制药,国药准字H37022050,119,神经营养药,0.1g;0.2g,0.2-0.5g,3每日3次,1口服;6静脉注射,脑血管病;颅脑外伤,无,胃肠道反应,左旋多巴,餐后服用,C,正常剂量,正常剂量,g,口服,TID,2025-10-06,国家基本药物目录,已验证,脑代谢改善
SUPP007,CA3564-73-6,0004-3007-50,00043000750001,A11EA,6527,K2RV02P862,CHEMBL1201295,135403270,DB11133,D00605,menadione_sodium_bisulfite,Menadione Sodium Bisulfite,VK3,维生素K3,维生素K3,上海信谊,国药准字H31021135,89,维生素K类,4mg,4-8mg,2每日2次,1口服;7肌肉注射,维生素K缺乏;新生儿出血,无,溶血,华法林,新生儿肌注,C,正常剂量,正常剂量,mg,口服,BID,2025-10-06,国家基本药物目录,已验证,止血维生素
SUPP008,CA84-80-0,0004-3008-50,00043000850001,B02BA01,6528,6XC1PAD3KF,CHEMBL1201296,1078,DB00162,D00606,phytonadione,Phytonadione,VK1,维生素K1,维生素K1,上海信谊,国药准字H31021136,89,维生素K类,10mg,10mg,1每日1次,1口服;7肌肉注射,维生素K缺乏;华法林过量,无,过敏反应,华法林,华法林过量首选,C,正常剂量,正常剂量,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,天然维生素K
SUPP009,CA59-43-8,0004-3009-50,00043000950001,C01AA05,6529,1N3CZ14C5O,CHEMBL1201297,5816,DB00668,D00607,adrenaline,Adrenaline,EPI,肾上腺素自动注射器,EpiPen,Mylan,国药准字J20180062,64,急救药物,0.15mg;0.3mg,0.3mg,13必要时,7肌肉注射,过敏性休克,心律失常,心悸;震颤,β受体阻滞剂,自动注射,C,正常剂量,正常剂量,mg,肌肉注射,PRN,2025-10-06,国家基本药物目录,已验证,过敏急救
SUPP010,CA50-99-7,0004-3010-50,00043001050001,A11DA01,6530,OKG364O896,CHEMBL1201298,5793,DB00130,D00608,glucose,Glucose,GLC,葡萄糖,葡萄糖注射液,石家庄四药,国药准字H13020500,120,能量补充,5%;10%;50%,按需,13必要时,6静脉注射,低血糖;能量补充,高血糖,高血糖,胰岛素,高渗注意渗透压,A,正常剂量,正常剂量,ml,静脉注射,PRN,2025-10-06,国家基本药物目录,已验证,能量供给
MISC001,CA50-21-5,0004-4001-50,00044000150001,A02BA03,6531,Y7QR2THD15,CHEMBL1201299,784,DB00228,D00609,cimetidine,Cimetidine,CIM,西咪替丁,泰胃美,葛兰素史克,国药准字H20010354,73,H2受体拮抗剂,0.2g;0.4g,0.4g,2每日2次,1口服,消化性溃疡;GERD,对H2RA过敏,头晕;男性乳房发育,华法林;地高辛;CYP450底物,餐后或睡前,B,肾功能不全时减量,正常剂量,g,口服,BID,2025-10-06,国家基本药物目录,已验证,H2RA
MISC002,CA66357-35-5,0004-4002-50,00044000250001,A02BA02,6532,QJA9M5H4IM,CHEMBL1201300,3033,DB00863,D00610,ranitidine_injection,Ranitidine Injection,RANI,雷尼替丁注射液,善胃得,葛兰素史克,国药准字H20010355,73,H2受体拮抗剂,50mg/2ml,50mg,2每日2次,6静脉注射,应激性溃疡;上消化道出血,对H2RA过敏,头痛,华法林;地高辛,缓慢静注,B,肾功能不全时减量,正常剂量,mg,静脉注射,BID,2025-10-06,国家基本药物目录,已验证,注射用H2RA
MISC003,CA99-66-1,0004-4003-50,00044000350001,D02AE01,6533,Z072SB282P,CHEMBL1201301,338,DB00936,D00611,salicylic_acid_compound,Compound Salicylic Acid,CSA,复方水杨酸,复方水杨酸搽剂,上海通用,国药准字H31020784,94,角质溶解剂,10%,适量,2每日2次,11外用,足癣;体癣,急性炎症,局部刺激,无明显相互作用,避开破损皮肤,C,正常剂量,正常剂量,ml,外用,BID,2025-10-06,国家基本药物目录,已验证,复方制剂
MISC004,CA50-78-2,0004-4004-50,00044000450001,N02BA01,6534,R16CO5Y76E,CHEMBL1201302,2244,DB00945,D00612,aspirin_enteric,Aspirin Enteric-Coated,ASPE,阿司匹林肠溶片,拜阿司匹林,拜耳,国药准字J20171081,60,抗血小板药,25mg;100mg,75-100mg,1每日1次,1口服,心血管疾病预防,活动性出血,出血;胃肠道反应,华法林;NSAIDs,整片吞服,D,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,肠溶制剂
MISC005,CA50-36-2,0004-4005-50,00044000550001,N02BA01,6535,R16CO5Y76E,CHEMBL1201303,2244,DB00945,D00613,aspirin_dispersible,Aspirin Dispersible,ASPD,阿司匹林泡腾片,拜阿司匹林,拜耳,国药准字J20171082,60,抗血小板药,100mg;300mg,100mg,1每日1次,1口服,心血管疾病预防;急性冠脉综合征,活动性出血,出血;胃肠道反应,华法林;NSAIDs,溶解后服用,D,正常剂量,肝功能损害时谨慎,mg,口服,QD,2025-10-06,国家基本药物目录,已验证,泡腾制剂
MISC006,CA51-43-4,0004-4006-50,00044000650001,R03AC03,6536,N8ONU3L3PG,CHEMBL1201304,5816,DB00668,D00614,epinephrine_inhaler,Epinephrine Inhaler,EPII,肾上腺素气雾剂,肾上腺素气雾剂,上海禾丰,国药准字H31020595,69,支气管扩张药,0.25mg/喷,1-2喷,13必要时,10吸入,哮喘急性发作,心律失常;甲亢,心悸;震颤,β受体阻滞剂,不超过12喷/日,C,正常剂量,正常剂量,喷,吸入,PRN,2025-10-06,国家基本药物目录,已验证,哮喘急救
MISC007,CA138-52-3,0004-4007-50,00044000750001,R03DA05,6537,W34SHF8J2K,CHEMBL1201305,5284616,DB00332,D00615,terbutaline,Terbutaline,TER,特布他林,博利康尼,阿斯利康,国药准字J20180063,69,β2受体激动剂,2.5mg,2.5-5mg,3每日3次,1口服,哮喘;COPD,心律失常;甲亢,震颤;心悸,β受体阻滞剂,餐后服用,B,正常剂量,正常剂量,mg,口服,TID,2025-10-06,国家基本药物目录,已验证,口服β2激动剂
MISC008,CA5714-00-1,0004-4008-50,00044000850001,R03DA04,6538,7NL25X50JQ,CHEMBL1201306,2164,DB01001,D00616,procaterol,Procaterol,PRO,丙卡特罗,美普清,大塚制药,国药准字J20180064,69,β2受体激动剂,25μg,25-50μg,2每日2次,1口服,哮喘;COPD,心律失常;甲亢,震颤;心悸,β受体阻滞剂,餐后服用,C,正常剂量,正常剂量,μg,口服,BID,2025-10-06,国家基本药物目录,已验证,长效β2激动剂
MISC009,CA29122-68-7,0004-4009-50,00044000950001,R03AK07,6539,N6K552R7D0,CHEMBL1201307,11519737,DB01381,D00617,formoterol_budesonide,Formoterol/Budesonide,FOR/BUD,福莫特罗布地奈德,信必可都保,阿斯利康,国药准字J20180065,70,ICS/LABA复方,4.5μg/160μg,2吸,2每日2次,10吸入,哮喘;COPD,哮喘急性发作,声音嘶哑;念珠菌感染,无明显相互作用,吸入后漱口,C,正常剂量,正常剂量,吸,吸入,BID,2025-10-06,国家基本药物目录,已验证,联合制剂
MISC010,CA83799-24-0,0004-4010-50,00044001050001,R03BB04,6540,N8ONU3L3PG,CHEMBL1201308,5311068,DB01234,D00618,tiotropium,Tiotropium,TIO,噻托溴铵,思力华,勃林格殷格翰,国药准字J20180066,68,长效抗胆碱药,18μg,18μg,1每日1次,10吸入,COPD,青光眼;前列腺肥大,口干;便秘,抗胆碱药,固定时间吸入,C,正常剂量,正常剂量,μg,吸入,QD,2025-10-06,国家基本药物目录,已验证,COPD维持治疗
MISC011,CA101-31-5,0004-4011-50,00044001150001,D08AG02,6541,364MUL9LO5,CHEMBL1201309,2566,DB11249,D00619,hexachlorophene,Hexachlorophene,HEX,六氯酚,六氯酚皂,上海禾丰,国药准字H31020596,95,皮肤消毒剂,3%,适量,2每日2次,11外用,皮肤消毒,新生儿;破损皮肤,神经毒性,无明显相互作用,避免大面积使用,C,正常剂量,正常剂量,g,外用,BID,2025-10-06,国家基本药物目录,已验证,消毒剂
MISC012,CA57-50-1,0004-4012-50,00044001250001,,,6542,Z72H7IA5I7,CHEMBL1201310,6179,DB00958,D00620,sucrose,Sucrose,SUC,蔗糖,白糖,无,食品,121,甜味剂,适量,适量,13必要时,1口服,低血糖;能量补充,糖尿病,高血糖,无明显相互作用,溶解后服用,A,正常剂量,正常剂量,g,口服,PRN,2025-10-06,国家基本药物目录,已验证,快速补糖
TCM031,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,yinqiao_jiedu,Yinqiao Jiedu Pian,YQJD,银翘解毒片,银翘解毒片,北京同仁堂,国药准字Z11020078,67,中成药/辛凉解表,0.6g/片,4片,2每日2次,1口服,风热感冒;咽喉肿痛,风寒感冒,胃肠道反应,无明显相互作用,饭后服用,C,正常剂量,正常剂量,片,口服,BID,2025-10-06,国家基本药物目录,已验证,辛凉解表
TCM032,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,banlangen_keli,Banlangen Keli,BLG,板蓝根颗粒,板蓝根颗粒,广州白云山,国药准字Z44021940,67,中成药/清热解毒,10g/袋,1袋,3每日3次,1口服,风热感冒;咽喉肿痛,脾胃虚寒,腹泻,无明显相互作用,开水冲服,C,正常剂量,正常剂量,袋,口服,TID,2025-10-06,国家基本药物目录,已验证,清热解毒
TCM033,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,fufang_chuanbei,Fufang Chuanbei Jingpian,FFCB,复方川贝精片,复方川贝精片,贵州百灵,国药准字Z52020237,67,中成药/止咳化痰,0.25g/片,3片,3每日3次,1口服,咳嗽痰多,脾虚便溏,胃肠道反应,无明显相互作用,饭后服用,C,正常剂量,正常剂量,片,口服,TID,2025-10-06,国家基本药物目录,已验证,止咳化痰
TCM034,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,jizhi_tangjiang,Jizhi Tangjiang,JZTJ,急支糖浆,急支糖浆,太极集团,国药准字Z51020007,67,中成药/清热化痰,10ml/支,10ml,3每日3次,1口服,急性支气管炎;咳嗽,脾虚便溏,胃肠道反应,无明显相互作用,摇匀后服用,C,正常剂量,正常剂量,ml,口服,TID,2025-10-06,国家基本药物目录,已验证,清热止咳
TCM035,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,chuanbeipipa,Chuanbei Pipa Gao,CBPP,川贝枇杷膏,川贝枇杷膏,潘高寿,国药准字Z44021941,67,中成药/润肺止咳,15ml/次,15ml,3每日3次,1口服,咳嗽痰多;咽喉干痒,脾虚便溏,胃肠道反应,无明显相互作用,开水冲服,C,正常剂量,正常剂量,ml,口服,TID,2025-10-06,国家基本药物目录,已验证,润肺止咳
TCM036,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,xiaoer_huatan,Xiaoer Huatan Zhike,XEHT,小儿化痰止咳颗粒,小儿化痰止咳颗粒,葵花药业,国药准字Z23021617,67,中成药/儿科止咳,6g/袋,1袋,2每日2次,1口服,小儿咳嗽痰多,脾虚便溏,胃肠道反应,无明显相互作用,开水冲服,C,正常剂量,正常剂量,袋,口服,BID,2025-10-06,国家基本药物目录,已验证,儿科止咳
TCM037,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,fufang_gancao,Fufang Gancao Pian,FFGC,复方甘草片,复方甘草片,上海信谊,国药准字H31021137,67,中成药/镇咳,每片含甘草浸膏25mg,2-3片,3每日3次,1口服,咳嗽,无,便秘;成瘾(含阿片),镇静药,短期使用,C,正常剂量,正常剂量,片,口服,TID,2025-10-06,国家基本药物目录,已验证,镇咳
TCM038,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,qingre_jiedu,Qingre Jiedu Koufuye,QRJD,清热解毒口服液,清热解毒口服液,哈药集团,国药准字Z23021139,67,中成药/清热解毒,10ml/支,10ml,3每日3次,1口服,上呼吸道感染;咽喉肿痛,脾胃虚寒,腹泻,无明显相互作用,开瓶即饮,C,正常剂量,正常剂量,ml,口服,TID,2025-10-06,国家基本药物目录,已验证,清热解毒
TCM039,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,xiaoer_qire,Xiaoer Qire Ning,XEQR,小儿七星茶颗粒,小儿七星茶,三公仔,国药准字Z44021942,67,中成药/儿科清热,5g/袋,1袋,2每日2次,1口服,小儿积滞化热,脾胃虚寒,腹泻,无明显相互作用,开水冲服,C,正常剂量,正常剂量,袋,口服,BID,2025-10-06,国家基本药物目录,已验证,儿科清热
TCM040,CA-,NDC-PENDING,GTIN-PENDING,,,,,,,,,xiaoer_ganmao,Xiaoer Ganmao Keli,XEGM,小儿感冒颗粒,小儿感冒颗粒,葵花药业,国药准字Z23021618,67,中成药/儿科感冒,6g/袋,1袋,2每日2次,1口服,小儿风寒感冒,风热感冒,胃肠道反应,无明显相互作用,开水冲服,C,正常剂量,正常剂量,袋,口服,BID,2025-10-06,国家基本药物目录,已验证,儿科感冒
